ID,AspectTerms,Opinions,Polarities,Categories,Review
1939,_,不会过敏,0,使用体验,很 好 ， 是 正 品 ， 用 了 不 会 过 敏 ， 用 几 天 皮 肤 没 那 么 干 了 ， 推 荐 大 家 购 买 ， 用 起 来 很 舒 服 很 水 润
406,_,好用,0,整体,第 一 次 使 用 气 垫 @ ， 果 然 比 @ 霜 好 用 多 了 ， 很 细 腻 ， 也 很 提 亮 肤 色 ， ， 相 当 不 错 ， * * 快 递 更 是 没 得 说
2760,_,不会很干,0,使用体验,还 比 较 好 涂 开 ， 也 不 会 很 干 。
2921,包装,好,0,包装,价 格 便 宜 实 惠 东 西 不 错 ， 正 品 下 次 再 来 ， 包 装 也 好 ， 有 档 次
1222,吸收,很快,0,使用体验,精 华 液 很 多 ， 敷 完 吸 收 很 快
435,_,不错,0,整体,查 了 是 正 品 放 心 使 用 ， 买 了 * * * 的 水 乳 ， 爽 肤 水 ， 还 有 面 霜 ， 宝 贝 不 错 ， 可 以 用 好 几 个 月 了 。
2517,活动,_,0,价格,买 一 送 一 的 活 动 ， * * 联 名 款 ， 看 起 来 不 错 的 样 子 ， 买 来 给 媳 妇 备 用 的
1155,_,一点也不干,0,使用体验,很 喜 欢 这 款 卸 妆 水 ， 卸 妆 非 常 彻 底 。 很 干 净 ， 一 点 也 不 干 ， 值 得 购 买 ！
2212,_,很去油,0,使用体验,特 别 特 别 好 用 ， 很 去 油 ， 洗 脸 很 香 ， 洗 完 脸 后 ， 皮 肤 很 滑 ， 就 是 特 别 好 用 ， 特 别 实 惠 。
481,透气性,很一般,1,使用体验,泛 白 ， 不 持 妆 ， 透 气 性 也 很 一 般 ， 不 推 荐 。
650,送货,快,0,物流,这 个 粉 饼 好 用 ， 送 货 快 ， 包 装 盒 完 好 ， 省 时 省 力 。
2285,_,最差,1,整体,垃 圾 ， 用 过 的 史 上 最 差 的 一 款 ， 浪 费 钱 ， 又 卡 又 浮 粉 ， 还 难 推 开 ， 心 疼 我 自 己 。
1248,温和程度,很好,0,使用体验,控 油 效 果 ： 很 好 。 清 洁 效 果 ： 很 干 净 。 泡 沫 丰 富 度 ： 刚 刚 合 适 。 保 湿 效 果 ： 保 湿 一 整 天 。 温 和 程 度 ： 很 好 。
2405,_,特别舒服,0,使用体验,非 常 满 意 ， 会 给 朋 友 们 推 荐 的 ， 还 想 买 俩 个 呢 ！ 特 别 舒 服 。
561,_,很实惠,0,价格,还 可 以 还 有 赠 送 ， 很 实 惠 ！
372,_,是正品,0,真伪,非 常 好 。 第 一 次 买 。 用 起 来 很 好 。 很 白 。 隔 离 效 果 很 好 。 也 不 壳 粉 以 后 会 继 续 购 买 送 了 赠 品 都 是 正 品
2216,_,赞一个,0,整体,数 次 回 购 ～ ～ ～ 忠 实 用 户 ～ ～ 这 次 双 十 一 购 了 满 满 一 箱 ～ ～ 屯 够 一 年 的 用 量 ～ ～ ～ 赞 一 个 ～ ～
2247,_,方便,0,其他,产 品 是 正 品 ， 物 流 很 快 ， 又 方 便 ！
1829,_,很保湿,0,功效,收 货 迅 速 ， 不 用 等 太 久 ， 叶 藻 的 很 保 湿 ， 配 方 最 简 单 最 保 湿 ， 墨 角 藻 的 黑 面 膜 不 行 ， 水 润 面 膜 很 粘 不 行
1588,_,很喜欢,0,整体,很 喜 欢 和 悦 诗 风 吟 没 啥 区 别
796,_,还好,0,整体,用 过 才 来 评 价 的 ， 自 然 色 擦 到 脸 上 感 觉 颜 色 有 点 暗 ， 别 的 还 好
2516,清洁能力,挺干净的,0,功效,清 洁 能 力 ： 泡 沫 很 多 ， 一 搓 就 有 ， 洗 的 挺 干 净 的 ， 味 道 也 好 闻 ， 很 温 和
402,_,很高兴,0,整体,服 务 超 级 棒 物 流 很 快 东 西 也 是 正 品 这 次 网 购 很 高 兴
2458,物流,很快,0,物流,很 不 错 ， 物 流 很 快 ！ 很 喜 欢 ！ 赞 赞 赞 赞 赞 ！ 一 直 在 用 云 南 白 药 牙 膏 ！ 喜 欢 ！
2988,_,非常喜欢,0,整体,东 西 非 常 满 意 ， 非 常 非 常 喜 欢 。
1232,速度,很快,0,物流,不 错 哦 。 速 度 很 快 ， ~ 。 以 后 就 买 * * * * 的 了 。
2694,_,一般,2,整体,东 西 收 到 ， 效 果 一 般 ， 要 类 保 湿 的 ， 用 过 后 不 保 湿
2455,_,不错,0,整体,好 ? 和 实 物 描 述 的 一 样 不 错 值 得 购 买 物 流 也 快
877,_,非常好用,0,整体,老 婆 说 很 有 用 ！ 非 常 好 用 ！ 一 点 也 不 油 腻 ！ 棒 棒 哒
1199,_,不错,0,整体,很 快 收 到 不 错 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！
1553,物流,好快,0,物流,物 流 好 快 ， 第 一 次 网 上 买 这 款 面 膜 ， 期 待 效 果
1884,_,滑滑的,0,使用体验,用 了 很 舒 服 ， 脸 滑 滑 的 ， 和 孩 子 一 起 用 的 ， 看 来 是 老 少 皆 宜 。
549,补水效果,不错,0,功效,补 水 效 果 不 错 ， 物 流 也 很 快 ！ 一 直 都 用 这 牌 子 的 东 西 真 的 很 好 用
2449,_,还可以,0,整体,用 起 来 还 可 以 吧 ， 也 比 较 好 用 ， 价 格 也 可 以 。
974,_,还行,0,整体,还 行 吧 对 我 来 说 有 点 干 不 知 道 为 什 么 其 他 都 还 行 的
954,_,滑滑的,0,使用体验,还 不 错 ， 美 容 液 比 较 丰 富 ， 滑 滑 的 ， 面 膜 纸 尺 寸 大 小 合 适 ， 非 常 服 帖 脸 型 ， 价 格 也 不 贵 。
18,小礼品,_,0,价格,一 直 在 用 ， 感 觉 还 是 不 错 ， 这 次 还 有 小 礼 品 ， 谢 谢 啦 ！ 还 有 快 递 小 哥 ， 今 天 下 了 雪 如 期 送 达 ， 感 谢 ！
884,遮瑕效果,超级好,0,功效,遮 瑕 效 果 超 级 好 ， 很 亮 ， 很 白 ， 很 喜 欢 是 我 想 要 的
1873,清洁能力,_,2,功效,清 洁 能 力 ： 细 滑 容 易 冲 洗 。 喜 欢 这 香 味 。
1664,_,薄点,0,使用体验,大 牌 子 ， 用 着 不 错 ， 感 觉 比 其 他 面 膜 要 薄 点 ， 唯 一 要 吐 槽 的 是 这 个 包 装 忒 简 单 了 ， 好 歹 弄 个 盒 子 三
2716,_,挺不错的,0,整体,用 起 来 还 是 挺 不 错 的
1230,_,假货,1,真伪,估 计 假 货 吧 ， 肤 色 都 不 正 ， 不 能 用
1292,_,很好用,0,整体,这 款 面 膜 很 好 用 ， 价 格 也 实 惠 ， 一 下 子 买 了 好 多 ， 再 有 活 动 还 会 再 买
233,_,还可以,0,整体,还 可 以 吧 ！ 觉 得 挺 补 水 的 ，
1193,_,好用,0,整体,一 直 用 它 ， 屯 了 很 多 货 ， 实 惠 又 好 用 ， 用 了 好 几 年 了 。 每 个 效 果 的 都 买 了 一 遍
715,价钱,实惠,0,价格,价 钱 实 惠 ， 质 量 很 好 的 国 货 产 品 ， 第 三 次 购 买 了 。
2100,_,实惠,0,价格,挺 好 的 ， 便 宜 实 惠 ， 正 好 遇 上 做 活 动 流 存 了 好 多 货 ， 东 东 也 不 错 ， 以 后 还 会 继 续 回 购 的 。
3094,价格,不算高,0,价格,这 个 面 膜 可 以 ， 价 格 也 不 算 高 ， 值 得 购 买
960,_,挺好的,0,整体,挺 好 的 就 是 物 流 有 点 慢 可 能 是 因 为 偏 吧
462,包装,差劲,1,包装,面 膜 不 错 ， 水 分 精 华 很 多 ， 包 装 差 劲 ， 就 一 个 透 明 带 子 装 ， 没 有 包 装 盒 ，
1629,遮瑕效果,_,2,功效,遮 瑕 效 果 ： 还 没 有 使 用 ， 老 顾 客 了 ， 一 直 在 这 里 买 买 买 。 。
1570,包装,完整,0,包装,送 货 速 度 快 。 包 装 完 整 。 * * 质 量 杠 杠 的
1765,_,非常好用,0,整体,不 错 ， 水 分 足 ， 贴 个 面 部 ， 非 常 好 用 ， 双 十 一 购 入 也 很 实 惠 。
2388,_,还不错,0,整体,气 垫 霜 还 不 错 ， 很 喜 欢 的 。
2576,_,不怎么亮肤,1,功效,不 怎 么 亮 肤
1495,_,很一般,2,整体,东 西 很 一 般
2115,_,很好用,0,整体,很 好 用 ， 买 了 很 多 ， 和 我 姐 一 块 定 的 ， 价 格 也 很 便 宜 ， 用 完 了 再 来 这 里
2527,送货速度,快,0,物流,送 货 速 度 快 包 装 很 好
1455,_,挺好,0,整体,媳 妇 说 用 的 挺 好 。
3002,_,不错,0,整体,还 是 不 错 的 。 产 品 包 装 很 好
2925,补水效果,很好,0,功效,补 水 效 果 很 好 ， 面 膜 很 服 帖 ， 好 用 下 次 会 回 购
3150,包装,完整,0,包装,包 装 完 整 没 有 破 损 卖 家 服 务 态 度 好 有 问 必 答 ， 多 次 购 买 还 会 再 来
2300,_,应该不错,0,整体,还 没 有 用 ， 应 该 不 错 吧 。 就 是 这 个 日 期 不 太 好
2480,_,一点也不刺激,0,使用体验,一 点 也 不 刺 激 ， 很 好 用
13,物流,快,0,物流,一 直 在 * * 买 东 西 ， 质 量 值 得 信 赖 物 流 还 快 ， 以 后 还 会 继 续 关 注 的 。
2853,_,还可以,0,整体,还 可 以 ， 主 要 是 性 价 比 比 较 高 ， 被 ~ 种 草 的
781,_,划算,0,价格,东 西 还 不 错 。 超 出 预 期 。 很 满 意 。 两 片 ， 也 划 算 。 推 荐 购 买
825,_,不错,0,整体,收 到 就 打 开 用 了 ， 不 错 哦 ， 还 挺 好 的 ， 一 如 既 往 的 爱 在 * * 上 买 东 西 ， 都 是 正 品 ， 放 心 ， 好 评 好 评 好 评
2916,_,还不错,0,整体,看 着 还 不 错
2548,_,好刺鼻,1,气味,不 好 ， 不 好 ， 没 有 实 体 店 里 好 ， 好 刺 鼻 啊 ，
2402,价格,很实惠,0,价格,物 流 很 快 ， 面 膜 用 后 感 觉 也 特 别 的 好 ， 价 格 也 很 实 惠 ， 喜 欢 的 可 以 试 试 哦
152,_,不油腻,0,使用体验,这 款 面 膜 很 好 用 不 油 腻 感 觉 也 好
635,_,补水,0,功效,用 啦 一 片 还 行 吧 补 水 我 之 前 有 买 过 这 个 牌 子 的 面 膜 好 像 和 这 个 不 太 一 样 ！ 用 用 看 吧 不 行 的 话 换 别 的 买 吧 ?
2685,_,不错,0,整体,味 道 可 以 的 ！ 用 的 也 不 错 噢
463,_,物美价廉,0,价格,超 好 用 ， 完 全 可 以 用 物 美 价 廉 四 个 字 形 容 ， 已 购 两 箱 子 备 用 。
474,价格,很划算,0,价格,味 道 很 喜 欢 ， 价 格 也 很 划 算
3226,价格,挺优惠的,0,价格,之 前 也 有 买 过 ， 这 是 并 不 是 第 一 次 购 买 ， 应 该 是 之 前 一 样 吧 ， 价 格 挺 优 惠 的
1983,_,不油腻,0,使用体验,用 着 是 很 温 和 的 一 款 卸 妆 水 。 可 以 用 来 卸 眼 妆 ， 用 完 后 也 不 油 腻 ， 用 着 很 不 错 。 保 湿 效 果 很 好 。 不 错 ， 值 得 购 买
1558,精华,挺多的,0,成分,用 了 一 片 还 不 错 ， 精 华 挺 多 的 ， 挺 好 用 的 ， & 多 片 可 以 用 很 久 了
3025,_,真的很不错,0,整体,一 直 在 用 真 的 很 不 错 的 ， 敷 完 湿 湿 润 润 的 肤 色 也 亮 亮 的 ！
2777,_,特别服帖,0,使用体验,味 道 非 常 好 闻 ， 用 起 来 也 特 别 服 帖 自 然 ， 感 觉 不 错 ， 产 品 价 格 也 很 合 理
3078,_,不是很适合,1,整体,特 意 等 用 了 才 来 评 价 的 ， 说 实 话 一 般 ， 泡 沫 很 少 ， 洗 了 脸 有 点 紧 绷 ， 不 是 很 适 合 我
2145,_,很干,1,使用体验,一 般 般 ， 感 觉 有 点 少 ， 很 干
2531,_,很水润,0,使用体验,之 前 用 过 感 觉 很 水 润 所 以 又 买 了
1116,_,非常好用,0,整体,面 膜 非 常 好 用 ， 非 常 好 用 ， 非 常 好 用 ， 非 常 好 用
238,_,不贵,0,价格,这 款 面 膜 好 用 不 贵 ， 之 前 买 护 肤 品 送 了 几 片 ， 用 过 感 觉 挺 补 水 的 。
173,_,五星好评,0,整体,质 量 好 ， 升 级 版 不 干 燥 。 给 个 五 星 好 评 吧 。
2598,_,很好用,0,整体,隔 离 霜 很 好 用 ， 用 起 来 不 干 ， 老 牌 子 值 得 信 赖
1552,清洁度,还不错,0,功效,清 洁 度 还 不 错 ， 保 湿 效 果 很 好 。
1401,_,很满意,0,整体,很 满 意 ， 使 用 感 不 错 ！ 性 价 比 不 错 。
281,_,很适合,0,整体,因 为 * * * 了 解 到 * * * 品 牌 ， 真 的 很 不 错 ， 面 膜 很 好 用 ， 乳 液 也 很 适 合 我 ， 会 回 购 的
3227,物流,很快,0,物流,物 流 很 快 ， 包 装 不 错 ， 第 一 次 使 用 这 个 牌 子 ， 期 待 & @
2665,_,很方便,0,使用体验,很 好 推 开 ， 颜 色 也 正 合 适 ， 用 送 的 卸 妆 液 卸 下 来 很 方 便
46,_,还不错,0,整体,很 好 的 隔 离 霜 ， 之 前 买 过 的 用 了 ， 感 觉 还 不 错 ， 就 给 同 事 也 回 购 了 一 瓶 。 同 事 也 很 喜 欢 。
951,味道,清新,0,气味,使 用 了 下 ， 味 道 清 新 ， 还 不 错 ， 也 不 油 腻 ， 会 再 来 ！
2313,_,真不错,0,整体,还 没 使 用 ， 用 过 后 再 追 评 吧 ！ 看 着 真 不 错
205,_,很干净,0,功效,收 到 马 上 试 了 一 下 ， 卸 妆 效 果 很 好 ， 很 干 净 ， 但 是 不 刺 激 皮 肤 ， 挺 舒 服 的 ， 脸 也 感 觉 滑 滑 的 ， 很 划 算 。
2091,_,一如既往的好,0,整体,一 如 既 往 的 好
1585,_,非常好,0,整体,很 喜 欢 ， 非 常 好 ， 完 美 收 货 ， 等 用 过 再 评 ！ ！ ！
446,_,很好,0,整体,很 好 ， 需 要 还 会 再 来
2113,_,感觉不高,1,整体,"用 了 一 次 就 没 有 用 了 ， 味 道 太 大 了 ， 接 受 不 了 , 还 有 感 觉 不 服 帖 ， 感 觉 不 高"
190,_,不错,0,整体,还 么 用 ， 看 着 不 错 ， 期 待 效 果 ， 物 流 超 级 给 力 ！
41,_,物超所值,0,整体,不 错 ， 很 好 ， 物 超 所 值 ， * * 值 得 信 赖 ！
938,_,很显白,0,功效,还 是 很 显 白 的 ， 效 果 挺 好 ， 喜 欢 的 小 伙 伴 们 赶 紧 下 手 吧
1784,_,很清爽,0,使用体验,防 晒 涂 着 很 清 爽 ， 很 好 涂 开 ， 上 脸 会 泛 油 光 ， 效 果 还 行
2811,_,很不错,0,整体,面 膜 特 别 薄 很 服 帖 精 华 很 多 用 完 很 保 湿 很 不 错 。
16,_,真实,0,功效,快 递 员 很 好 ， 我 当 时 没 在 家 ， 给 放 到 物 业 了 ， 提 醒 我 说 ， 是 一 个 小 盒 ！ 用 着 也 挺 好 用 ， 自 然 真 实 ！
3142,_,很好用,0,整体,很 好 用 ， 一 次 性 买 了 三 包 ， 补 水 效 果 特 别 棒
3218,_,辣脸,1,使用体验,昨 晚 打 开 用 的 ， 用 着 辣 脸 啊 ， 今 早 起 来 一 脸 的 红 疙 瘩 ， 还 痒 ， 怀 疑 不 是 正 品 啊
989,_,是正品,0,真伪,商 品 是 正 品 哦 ， 质 量 棒 棒 哒 ， * * 的 服 务 跟 物 流 一 样 棒 哦
2271,_,不过敏,0,使用体验,一 直 使 用 这 个 牌 子 ， 非 常 满 意 ， 通 透 光 洁 美 白 ， 不 过 敏 。
2055,_,便宜又实惠,0,价格,用 后 脸 不 会 觉 得 紧 绷 非 常 温 和 的 一 款 一 直 都 用 扇 风 便 宜 又 实 惠
1194,_,不好用,1,整体,太 干 了 ， 不 好 用
826,_,很好用,0,整体,第 二 次 购 买 啦 ！ 妈 妈 说 很 好 用 。
2054,_,一如既往的好,0,整体,一 如 既 往 的 好 ！ ！ ！
803,物流,还不错,0,物流,物 流 还 不 错 ， 小 哥 服 务 态 度 好
3007,快递速度,很快,0,物流,下 午 收 到 ， 刚 刚 敷 了 一 片 ， 很 滋 润 、 挺 好 的 ， 快 递 速 度 很 快 ， 快 递 员 态 度 很 好 。
140,_,很不错,0,整体,很 不 错 ， 擦 得 均 匀 服 帖
2036,活动,_,0,价格,帮 朋 友 买 的 ， 秒 杀 活 动 的 时 候 买 的 好 不 好 用 我 就 不 知 道 喽 ， 要 等 朋 友 用 过 了 才 知 道
1343,_,不错,0,整体,给 媳 妇 买 的 ， 用 了 说 不 错 ， 大 品 牌 值 得 信 赖
2206,_,有点麻烦,1,使用体验,感 觉 还 好 ， 就 是 按 出 来 有 点 麻 烦 ， 瓶 子 塑 料 比 较 硬 。
1701,_,不油,0,使用体验,用 着 不 错 不 油 、 商 品 降 价 、 活 动 速 度 太 快
2586,控油效果,_,2,功效,控 油 效 果 ： 这 个 人 很 懒 ， 什 么 都 没 写 。 。
2400,_,物超所值,0,整体,收 到 货 了 ， 非 常 好 。 物 超 所 值 。
1460,活动,挺合适,0,价格,这 个 吧 ， 活 动 时 候 挺 合 适 的 ， 不 错 啊 ， 好 用 ， 买 了 好 多 了
304,_,还不错,0,整体,气 垫 还 不 错 ， 轻 薄 不 油 腻 ， 还 送 了 两 个 替 换 装
3012,_,好得不得了,0,整体,好 很 好 非 常 好 好 得 不 得 了 ！
2335,_,经济,0,价格,挺 好 用 的 ， 经 济 实 惠 的 。
2019,_,非常滋润,0,使用体验,面 膜 有 淡 淡 的 香 味 ， 非 常 滋 润 保 湿 ， 敏 感 肌 用 一 点 没 问 题 ， 非 常 满 意
2350,保湿效果,特别好,0,功效,一 直 信 赖 的 东 东 ， 补 水 保 湿 效 果 特 别 好 。
172,_,很棒,0,整体,很 棒 ， 买 一 送 一 ，
2023,发货速度,快,0,物流,发 货 速 度 快 ， 头 一 天 晚 上 发 货 第 二 天 就 到 了
2803,物流,很快,0,物流,物 流 很 快 ， 绝 对 正 品 ， 到 家 用 了 一 下 ， 很 不 错
2739,客服,真的忙,1,服务,东 西 是 好 东 西 ， 一 直 在 用 ， 效 果 很 好 ， 客 服 真 的 忙 ， 问 一 下 能 不 能 优 惠 一 点 ， 半 天 不 带 理 你 的 ， 全 程 机 器 人 聊 天
1650,_,很好,0,整体,用 了 几 天 很 好 ！ 不 贵 ！ 又 好 用 ！ 涂 在 脸 上 很 自 然 ！ 挺 喜 欢 的 ！
808,_,不错,0,整体,洗 面 奶 不 错 ， 洗 完 脸 不 紧 绷 ， 泡 沫 细 腻
3058,袋子,很漂亮,0,包装,实 惠 ， 以 前 没 用 过 ， 这 次 试 试 ， 看 着 袋 子 很 漂 亮 。
1508,快寄,很给力,0,物流,快 寄 很 给 力 ， 第 二 天 就 到 货 ， 不 用 苦 等 好 几 天 ， 一 直 在 用 的 一 款 面 膜 ， 水 水 润 润 ， 赞 \ ( � � � ) /
2212,_,很滑,0,使用体验,特 别 特 别 好 用 ， 很 去 油 ， 洗 脸 很 香 ， 洗 完 脸 后 ， 皮 肤 很 滑 ， 就 是 特 别 好 用 ， 特 别 实 惠 。
2715,_,过敏,1,使用体验,假 的 吧 ， 洗 了 脸 过 敏 ， 商 家 态 度 极 差
2872,_,不错,0,整体,水 不 错 ， 很 清 爽
1045,包装,很喜欢,0,包装,刚 收 到 ， 包 装 很 喜 欢 ? ， ， ， ， ， 还 没 有 用 ， 不 知 道 好 不 好 用
2211,快递,神速,0,物流,老 顾 客 了 ， 超 满 意 ， 经 济 又 实 惠 。 够 用 长 时 间 了 ， 客 服 热 心 ， * * 快 递 神 速 。 赞
1481,_,好评,0,整体,物 流 配 送 中 心 很 快 ， 宝 贝 用 着 很 好 ， 很 满 意 的 一 次 购 物 ， 好 评
364,活动,_,0,价格,去 年 给 老 妈 买 过 说 好 用 活 动 买 的 就 是 看 着 包 装 和 原 来 的 稍 微 有 点 不 一 样 不 知 道 用 着 怎 么 样 了
2011,_,划算,0,价格,挺 好 ， 划 算
925,效果,不错,0,功效,效 果 不 错 ！ 就 是 有 点 稠 ， 用 彩 妆 蛋 效 果 比 较 好 ！
1991,持久,可以,0,功效,颜 色 偏 暗 ， 持 久 可 以
722,_,很好,0,整体,货 物 很 好 ， 下 次 还 要 买
2882,_,超快,0,物流,第 一 次 在 * * 上 买 东 西 ， 超 快 哦 ， 面 膜 也 不 错 ， & 星 好 评 ， 用 完 还 要 买
1316,_,不错,0,整体,还 没 开 始 用 ， 看 着 不 错
1605,_,给赞,0,整体,宝 贝 收 到 ， 还 没 有 用 习 惯 好 评 了 。 * * 快 递 小 哥 一 如 既 往 的 好 ！ 给 赞 ！
2039,_,超极好,0,整体,用 了 几 天 ， 才 追 评 ， 宝 贝 超 极 好 。 很 适 合 我 的 皮 肤 。 赞 赞
3057,_,干净,0,使用体验,特 别 好 用 ， 比 较 保 湿 ， 也 能 洗 干 净
1013,包装,_,0,包装,& 片 装 ， 包 装 不 是 普 通 的 塑 料 袋 ， 像 是 那 种 开 菲 尔 奶 的 那 个 包 装 ， 特 别 好 撕 ， 补 水 效 果 不 错 ！
2010,_,有点疼,1,使用体验,这 款 卸 妆 水 还 可 以 ， 挺 干 净 的 ， 就 是 用 完 之 后 脸 上 有 点 疼 ， 不 知 道 为 啥
935,_,很喜欢,0,整体,给 女 朋 友 买 的 ， 很 好 ， 很 喜 欢 ， 希 望 效 果 也 好 ?
421,_,滑滑的,0,使用体验,又 划 算 ， 又 多 这 么 多 的 面 膜 ， 可 以 用 好 长 时 间 了 ， 用 过 之 后 脸 上 滑 滑 的 嫩 嫩 的 喜 欢
1231,_,很不错,0,整体,昨 天 晚 上 回 去 用 了 一 下 ， 感 觉 卸 妆 很 干 净 ， 很 不 错 ， 按 压 也 很 方 便
1773,_,挺好的,0,整体,东 西 收 到 有 一 段 时 间 了 ， 挺 好 的 ? 好 评
2405,_,非常满意,0,整体,非 常 满 意 ， 会 给 朋 友 们 推 荐 的 ， 还 想 买 俩 个 呢 ！ 特 别 舒 服 。
1640,紧致,_,2,功效,一 百 多 ， 四 大 盒 ， 太 合 适 了 ， 不 求 什 么 紧 致 美 白 的 ， 只 要 补 水 就 好 ~
3137,_,不干,0,使用体验,东 西 很 好 ， 我 喜 欢 这 种 香 香 的 味 道 ， 感 觉 很 滋 润 不 干 ， 种 草 种 草 ? ? 而 且 变 白 了 ， 适 合 我 这 种 懒 人
331,_,均匀,0,功效,质 地 柔 软 均 匀 ， 非 常 喜 欢 ， 还 会 再 来 点
2811,_,很服帖,0,使用体验,面 膜 特 别 薄 很 服 帖 精 华 很 多 用 完 很 保 湿 很 不 错 。
